Average
6615.38334529
6388.99042058
6131.50001951
5810.43236467
5412.32035905
5175.81040399
4876.28486192
4604.18907687
4348.15256328
3982.52609272
3664.38296369
3355.64844211
3042.32882871
2759.70964597
2477.26751295
2105.8897725
1883.77446886
1655.23891109
1415.50656138
1188.04319243
950.047475298
757.537342111
620.617474947
535.088504749
425.882102932
365.134414911
299.560756532
254.074575304
234.113184325
214.466559285
183.410799299
149.433169008
148.655066589
140.79064334
135.607407172
122.258094307
119.745080433
116.670734653
114.444237054
110.811441154
108.111990538
106.408615539
104.650091672
102.434562319
101.22784847
97.6282396683
97.2604680775
95.9622599571
93.5428490917
91.6808878405
90.8250327605
88.8571493197
87.4591493339
87.4261511905
85.442498418
84.4674177061
83.0047012791
81.7591195069
79.7394499676
79.6235057762
78.8462207822
77.7761365969
77.3673506341
76.8932653418
76.0889530977
75.298099691
74.7959167082
73.4592292937
72.586507261
70.8310760032
70.4221853685
70.2479903408
68.7887560747
68.7887560747
67.4442699977
67.4442699977
67.3924852365
65.2138157021
65.2138157021
64.7436116857
64.5920139541
64.5920139541
64.5428291361
64.0741137414
63.345965945
63.1541372731
62.128569491
61.6846952368
61.0399788129
60.7613324683
60.5227658181
60.4492325477
60.3045399626
60.3045399626
59.8613786869
59.2229661148
58.3185113283
58.156003601
57.7779536476
57.2374063448
57.2374063448
56.8830758081
56.7740732376
55.4926793089
55.2189234064
55.2189234064
54.9440333213
54.4801185629
53.5006351582
53.5006351582
53.1206047003
53.1206047003
52.9545950307
52.9397059822
52.841385008
52.5697916152
51.8555459837
51.4199503073
51.4199503073
51.2374679394
51.0068750572
51.0068750572
50.8280672679
50.2849233758
50.2849233758
49.8197795543
49.6673480427
49.5161190811
49.5050796437
49.1607813299
49.1607813299
49.0545453318
48.7401527687
48.7401527687
48.7194814244
48.5019141095
48.2484248829
48.0470361411
48.0470361411
47.7074548376
47.7074548376
47.6548009861
47.6548009861
47.3361915054
46.8635087856
46.7304766102
46.4844952502
46.4098880666
