Max,Min,Mean
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
0.0,-1046.21540183,-413.197855805
