Average
264662.482805
249950.018257
233184.57015
220581.617176
208522.399029
196080.699285
184925.314714
169058.632807
158565.673867
146399.051334
134660.691635
118761.691915
108685.32424
96321.3015371
87075.5741093
76509.6578655
69648.3182137
63646.271155
54819.4348237
48184.9126863
41646.2971209
37717.0340226
32241.4859528
27929.3193121
24780.3348617
21781.2671062
17923.156026
15283.5245546
12380.1137333
10707.4472515
8752.63758316
7546.90950519
6574.21690583
5921.09416605
5186.22595613
4351.26648136
3399.04131913
2967.70029438
2640.49127174
2195.78877824
1937.83617633
1693.98653717
1404.10111857
1138.59905751
944.138631694
863.088525599
761.188671171
681.57911536
578.226119399
474.091200852
421.582718729
375.767640029
302.663016825
260.798404899
234.975809609
197.156395279
171.233638506
138.329325268
122.128795554
102.328091253
91.3997602897
71.4932006124
61.2985865276
48.9141851629
41.9636567459
35.8264685286
28.6779359284
24.9966675612
21.1743262901
19.4811308702
15.9870455278
11.5254003724
9.30501856425
7.26994825256
6.05538584935
3.05052624345
1.74645132138
1.26958541753
0.95942068559
0.74574937961
0.674077555879
0.636996604647
0.636996604647
0.628311709911
0.609738242719
0.608556081234
0.599453687325
0.586748822856
0.56517211557
0.562542812082
0.558831170877
0.558831170877
0.55428049306
0.540996645059
0.540996645059
0.538347124503
0.538347124503
0.537835361158
0.537835361158
0.537835361158
0.537835361158
0.532664666066
0.528784567901
0.528769072727
0.524892056375
0.524892056375
0.523310382226
0.523310382226
0.523310382226
0.523310382226
0.523310382226
0.523310382226
0.523310382226
0.523310382226
0.517983738018
0.517983738018
0.517983738018
0.517983738018
0.517983738018
0.517983738018
0.515964417042
0.515964417042
0.515964417042
0.515964417042
0.515964417042
0.515801768931
0.515801768931
0.515801768931
0.515801768931
0.515801768931
0.514696265841
0.514696265841
0.514696265841
0.514696265841
0.514696265841
0.514696265841
0.513394539676
0.513394539676
0.513394539676
0.51249170427
0.51249170427
0.511291588014
0.511291588014
0.511291588014
0.511291588014
0.511291588014
0.511291588014
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.510434894086
0.508705350267
0.508705350267
0.508705350267
0.508705350267
0.507881911316
0.507701582861
0.507701582861
0.507701582861
0.507697394233
0.507697394233
0.507697394233
0.507697394233
0.507697394233
0.507697394233
0.507697394233
0.507697394233
0.507697394233
0.507697394233
